week_start,year,week_number,region_code,region_name,patch_code,available_engineers,capacity_jobs,demand_jobs,gap_jobs,utilisation_pct,rag_status,is_forecast
2026-07-06,2026,28,NE,North East,NE-P4,8,80,77,3,96.2,Red,1
2026-07-06,2026,28,NE,North East,NE-P5,7,67,64,3,95.5,Red,1
2026-07-06,2026,28,NW,North West,NW-P1,9,101,101,0,100.0,Red,1
2026-07-06,2026,28,NW,North West,NW-P2,9,76,77,-1,101.3,Red,1
2026-07-06,2026,28,NW,North West,NW-P3,9,88,91,-3,103.4,Red,1
2026-07-06,2026,28,NW,North West,NW-P4,9,91,88,3,96.7,Red,1
2026-07-06,2026,28,NW,North West,NW-P5,9,78,75,3,96.2,Red,1
2026-07-06,2026,28,NW,North West,NW-P6,9,103,99,4,96.1,Red,1
2026-07-06,2026,28,SCO,Scotland,SCO-P1,8,90,92,-2,102.2,Red,1
2026-07-06,2026,28,SCO,Scotland,SCO-P2,8,61,63,-2,103.3,Red,1
2026-07-06,2026,28,SCO,Scotland,SCO-P3,8,89,86,3,96.6,Red,1
2026-07-06,2026,28,SCO,Scotland,SCO-P4,8,97,93,4,95.9,Red,1
2026-07-06,2026,28,SE,South East,SE-P1,10,99,95,4,96.0,Red,1
2026-07-06,2026,28,SE,South East,SE-P2,10,88,85,3,96.6,Red,1
2026-07-06,2026,28,SE,South East,SE-P3,10,104,101,3,97.1,Red,1
2026-07-06,2026,28,SE,South East,SE-P4,10,96,95,1,99.0,Red,1
2026-07-06,2026,28,SE,South East,SE-P5,10,97,97,0,100.0,Red,1
2026-07-06,2026,28,SE,South East,SE-P6,9,86,88,-2,102.3,Red,1
2026-07-06,2026,28,SE,South East,SE-P7,9,76,79,-3,103.9,Red,1
2026-07-06,2026,28,SE,South East,SE-P8,9,85,82,3,96.5,Red,1
2026-07-06,2026,28,SW,South West,SW-P1,8,91,87,4,95.6,Red,1
2026-07-06,2026,28,SW,South West,SW-P2,8,96,92,4,95.8,Red,1
2026-07-06,2026,28,SW,South West,SW-P3,8,74,72,2,97.3,Red,1
2026-07-06,2026,28,SW,South West,SW-P4,8,66,65,1,98.5,Red,1
2026-07-06,2026,28,WAL,Wales,WAL-P1,9,88,88,0,100.0,Red,1
2026-07-06,2026,28,WAL,Wales,WAL-P2,8,84,86,-2,102.4,Red,1
2026-07-06,2026,28,WAL,Wales,WAL-P3,9,85,88,-3,103.5,Red,1
2026-07-06,2026,28,YRK,Yorkshire,YRK-P1,9,96,96,0,100.0,Red,1
2026-07-06,2026,28,YRK,Yorkshire,YRK-P2,8,94,96,-2,102.1,Red,1
2026-07-06,2026,28,YRK,Yorkshire,YRK-P3,9,86,89,-3,103.5,Red,1
2026-07-06,2026,28,YRK,Yorkshire,YRK-P4,8,81,78,3,96.3,Red,1
2026-07-06,2026,28,YRK,Yorkshire,YRK-P5,8,102,98,4,96.1,Red,1
2026-07-13,2026,29,MID,Midlands,MID-P1,10,99,100,-1,101.0,Red,1
2026-07-13,2026,29,MID,Midlands,MID-P2,10,90,92,-2,102.2,Red,1
2026-07-13,2026,29,MID,Midlands,MID-P3,10,87,90,-3,103.4,Red,1
2026-07-13,2026,29,MID,Midlands,MID-P4,10,91,95,-4,104.4,Red,1
2026-07-13,2026,29,MID,Midlands,MID-P5,10,83,79,4,95.2,Red,1
2026-07-13,2026,29,MID,Midlands,MID-P6,9,98,94,4,95.9,Red,1
2026-07-13,2026,29,MID,Midlands,MID-P7,9,102,98,4,96.1,Red,1
2026-07-13,2026,29,NE,North East,NE-P1,9,67,69,-2,103.0,Red,1
2026-07-13,2026,29,NE,North East,NE-P2,8,80,83,-3,103.8,Red,1
2026-07-13,2026,29,NE,North East,NE-P3,8,71,74,-3,104.2,Red,1
2026-07-13,2026,29,NE,North East,NE-P4,8,77,74,3,96.1,Red,1
2026-07-13,2026,29,NE,North East,NE-P5,8,90,86,4,95.6,Red,1
2026-07-13,2026,29,NW,North West,NW-P1,9,89,91,-2,102.2,Red,1
2026-07-13,2026,29,NW,North West,NW-P2,10,73,76,-3,104.1,Red,1
2026-07-13,2026,29,NW,North West,NW-P3,9,94,98,-4,104.3,Red,1
2026-07-13,2026,29,NW,North West,NW-P4,9,96,92,4,95.8,Red,1
2026-07-13,2026,29,NW,North West,NW-P5,9,98,94,4,95.9,Red,1
2026-07-13,2026,29,NW,North West,NW-P6,9,82,79,3,96.3,Red,1
2026-07-13,2026,29,SCO,Scotland,SCO-P1,9,91,94,-3,103.3,Red,1
2026-07-13,2026,29,SCO,Scotland,SCO-P2,9,85,89,-4,104.7,Red,1
2026-07-13,2026,29,SCO,Scotland,SCO-P3,9,109,104,5,95.4,Red,1
2026-07-13,2026,29,SCO,Scotland,SCO-P4,8,95,91,4,95.8,Red,1
2026-07-13,2026,29,SE,South East,SE-P1,9,93,90,3,96.8,Red,1
2026-07-13,2026,29,SE,South East,SE-P2,10,96,94,2,97.9,Red,1
2026-07-13,2026,29,SE,South East,SE-P3,10,94,93,1,98.9,Red,1
2026-07-13,2026,29,SE,South East,SE-P4,10,98,99,-1,101.0,Red,1
2026-07-13,2026,29,SE,South East,SE-P5,10,94,96,-2,102.1,Red,1
2026-07-13,2026,29,SE,South East,SE-P6,9,69,72,-3,104.3,Red,1
2026-07-13,2026,29,SE,South East,SE-P7,9,86,90,-4,104.7,Red,1
2026-07-13,2026,29,SE,South East,SE-P8,9,108,103,5,95.4,Red,1
2026-07-13,2026,29,SW,South West,SW-P1,8,84,81,3,96.4,Red,1
2026-07-13,2026,29,SW,South West,SW-P2,8,81,79,2,97.5,Red,1
2026-07-13,2026,29,SW,South West,SW-P3,8,90,89,1,98.9,Red,1
2026-07-13,2026,29,SW,South West,SW-P4,8,86,87,-1,101.2,Red,1
2026-07-13,2026,29,WAL,Wales,WAL-P1,9,86,88,-2,102.3,Red,1
2026-07-13,2026,29,WAL,Wales,WAL-P2,8,92,95,-3,103.3,Red,1
2026-07-13,2026,29,WAL,Wales,WAL-P3,9,90,94,-4,104.4,Red,1
2026-07-13,2026,29,YRK,Yorkshire,YRK-P1,9,96,98,-2,102.1,Red,1
2026-07-13,2026,29,YRK,Yorkshire,YRK-P2,9,95,98,-3,103.2,Red,1
2026-07-13,2026,29,YRK,Yorkshire,YRK-P3,9,88,92,-4,104.5,Red,1
2026-07-13,2026,29,YRK,Yorkshire,YRK-P4,9,76,73,3,96.1,Red,1
2026-07-13,2026,29,YRK,Yorkshire,YRK-P5,9,113,108,5,95.6,Red,1
2026-07-20,2026,30,MID,Midlands,MID-P1,10,93,96,-3,103.2,Red,1
2026-07-20,2026,30,MID,Midlands,MID-P2,9,98,102,-4,104.1,Red,1
2026-07-20,2026,30,MID,Midlands,MID-P3,9,99,104,-5,105.1,Red,1
2026-07-20,2026,30,MID,Midlands,MID-P4,9,86,90,-4,104.7,Red,1
2026-07-20,2026,30,MID,Midlands,MID-P5,9,99,95,4,96.0,Red,1
2026-07-20,2026,30,MID,Midlands,MID-P6,9,99,96,3,97.0,Red,1
2026-07-20,2026,30,MID,Midlands,MID-P7,9,71,70,1,98.6,Red,1
2026-07-20,2026,30,NE,North East,NE-P1,9,80,83,-3,103.8,Red,1
2026-07-20,2026,30,NE,North East,NE-P2,9,80,84,-4,105.0,Red,1
2026-07-20,2026,30,NE,North East,NE-P3,8,65,68,-3,104.6,Red,1
2026-07-20,2026,30,NE,North East,NE-P4,8,74,71,3,95.9,Red,1
2026-07-20,2026,30,NE,North East,NE-P5,8,85,82,3,96.5,Red,1
2026-07-20,2026,30,NW,North West,NW-P1,10,90,94,-4,104.4,Red,1
2026-07-20,2026,30,NW,North West,NW-P2,10,78,82,-4,105.1,Red,1
2026-07-20,2026,30,NW,North West,NW-P3,9,81,85,-4,104.9,Red,1
2026-07-20,2026,30,NW,North West,NW-P4,9,82,79,3,96.3,Red,1
2026-07-20,2026,30,NW,North West,NW-P5,9,113,109,4,96.5,Red,1
2026-07-20,2026,30,NW,North West,NW-P6,9,88,86,2,97.7,Red,1
2026-07-20,2026,30,SCO,Scotland,SCO-P1,10,89,93,-4,104.5,Red,1
2026-07-20,2026,30,SCO,Scotland,SCO-P2,10,94,98,-4,104.3,Red,1
2026-07-20,2026,30,SCO,Scotland,SCO-P3,10,108,104,4,96.3,Red,1
2026-07-20,2026,30,SCO,Scotland,SCO-P4,9,107,104,3,97.2,Red,1
2026-07-20,2026,30,SE,South East,SE-P1,9,101,99,2,98.0,Red,1
2026-07-20,2026,30,SE,South East,SE-P2,9,89,89,0,100.0,Red,1
2026-07-20,2026,30,SE,South East,SE-P3,9,84,85,-1,101.2,Red,1
2026-07-20,2026,30,SE,South East,SE-P4,9,94,97,-3,103.2,Red,1
2026-07-20,2026,30,SE,South East,SE-P5,9,81,84,-3,103.7,Red,1
2026-07-20,2026,30,SE,South East,SE-P6,9,86,90,-4,104.7,Red,1
2026-07-20,2026,30,SE,South East,SE-P7,9,96,100,-4,104.2,Red,1
2026-07-20,2026,30,SE,South East,SE-P8,9,105,101,4,96.2,Red,1
2026-07-20,2026,30,SW,South West,SW-P1,8,88,86,2,97.7,Red,1
2026-07-20,2026,30,SW,South West,SW-P2,8,92,92,0,100.0,Red,1
2026-07-20,2026,30,SW,South West,SW-P3,8,85,86,-1,101.2,Red,1
2026-07-20,2026,30,SW,South West,SW-P4,8,72,74,-2,102.8,Red,1
2026-07-20,2026,30,WAL,Wales,WAL-P1,10,88,92,-4,104.5,Red,1
2026-07-20,2026,30,WAL,Wales,WAL-P2,9,90,94,-4,104.4,Red,1
2026-07-20,2026,30,WAL,Wales,WAL-P3,9,98,103,-5,105.1,Red,1
2026-07-20,2026,30,YRK,Yorkshire,YRK-P1,10,80,83,-3,103.8,Red,1
2026-07-20,2026,30,YRK,Yorkshire,YRK-P2,9,98,103,-5,105.1,Red,1
2026-07-20,2026,30,YRK,Yorkshire,YRK-P3,9,88,92,-4,104.5,Red,1
2026-07-20,2026,30,YRK,Yorkshire,YRK-P4,9,101,97,4,96.0,Red,1
2026-07-20,2026,30,YRK,Yorkshire,YRK-P5,9,93,90,3,96.8,Red,1
2026-07-27,2026,31,MID,Midlands,MID-P1,10,67,70,-3,104.5,Red,1
2026-07-27,2026,31,MID,Midlands,MID-P2,9,93,97,-4,104.3,Red,1
2026-07-27,2026,31,MID,Midlands,MID-P3,9,99,103,-4,104.0,Red,1
2026-07-27,2026,31,MID,Midlands,MID-P4,9,91,94,-3,103.3,Red,1
2026-07-27,2026,31,MID,Midlands,MID-P5,9,83,81,2,97.6,Red,1
2026-07-27,2026,31,MID,Midlands,MID-P6,9,96,95,1,99.0,Red,1
2026-07-27,2026,31,MID,Midlands,MID-P7,9,103,103,0,100.0,Red,1
2026-07-27,2026,31,NE,North East,NE-P1,8,78,82,-4,105.1,Red,1
2026-07-27,2026,31,NE,North East,NE-P2,8,72,75,-3,104.2,Red,1
2026-07-27,2026,31,NE,North East,NE-P3,8,53,55,-2,103.8,Red,1
2026-07-27,2026,31,NE,North East,NE-P4,8,101,98,3,97.0,Red,1
2026-07-27,2026,31,NE,North East,NE-P5,8,86,85,1,98.8,Red,1
2026-07-27,2026,31,NW,North West,NW-P1,10,101,106,-5,105.0,Red,1
2026-07-27,2026,31,NW,North West,NW-P2,10,90,94,-4,104.4,Red,1
2026-07-27,2026,31,NW,North West,NW-P3,9,90,93,-3,103.3,Red,1
2026-07-27,2026,31,NW,North West,NW-P4,9,90,87,3,96.7,Red,1
2026-07-27,2026,31,NW,North West,NW-P5,9,92,91,1,98.9,Red,1
2026-07-27,2026,31,NW,North West,NW-P6,10,90,90,0,100.0,Red,1
2026-07-27,2026,31,SCO,Scotland,SCO-P1,10,110,115,-5,104.5,Red,1
2026-07-27,2026,31,SCO,Scotland,SCO-P2,10,95,98,-3,103.2,Red,1
2026-07-27,2026,31,SCO,Scotland,SCO-P3,10,100,97,3,97.0,Red,1
2026-07-27,2026,31,SCO,Scotland,SCO-P4,9,90,89,1,98.9,Red,1
2026-07-27,2026,31,SE,South East,SE-P1,9,85,85,0,100.0,Red,1
2026-07-27,2026,31,SE,South East,SE-P2,9,90,92,-2,102.2,Red,1
2026-07-27,2026,31,SE,South East,SE-P3,9,101,104,-3,103.0,Red,1
2026-07-27,2026,31,SE,South East,SE-P4,9,82,85,-3,103.7,Red,1
2026-07-27,2026,31,SE,South East,SE-P5,9,94,98,-4,104.3,Red,1
2026-07-27,2026,31,SE,South East,SE-P6,8,82,86,-4,104.9,Red,1
2026-07-27,2026,31,SE,South East,SE-P7,9,90,93,-3,103.3,Red,1
2026-07-27,2026,31,SE,South East,SE-P8,9,90,87,3,96.7,Red,1
2026-07-27,2026,31,SW,South West,SW-P1,8,77,77,0,100.0,Red,1
2026-07-27,2026,31,SW,South West,SW-P2,9,80,81,-1,101.2,Red,1
2026-07-27,2026,31,SW,South West,SW-P3,9,96,99,-3,103.1,Red,1
2026-07-27,2026,31,SW,South West,SW-P4,8,88,92,-4,104.5,Red,1
2026-07-27,2026,31,WAL,Wales,WAL-P1,10,97,102,-5,105.2,Red,1
2026-07-27,2026,31,WAL,Wales,WAL-P2,9,88,92,-4,104.5,Red,1
2026-07-27,2026,31,WAL,Wales,WAL-P3,9,83,86,-3,103.6,Red,1
2026-07-27,2026,31,YRK,Yorkshire,YRK-P1,10,102,107,-5,104.9,Red,1
2026-07-27,2026,31,YRK,Yorkshire,YRK-P2,9,88,92,-4,104.5,Red,1
2026-07-27,2026,31,YRK,Yorkshire,YRK-P3,10,87,90,-3,103.4,Red,1
2026-07-27,2026,31,YRK,Yorkshire,YRK-P4,10,115,112,3,97.4,Red,1
2026-07-27,2026,31,YRK,Yorkshire,YRK-P5,10,98,96,2,98.0,Red,1
2026-08-03,2026,32,MID,Midlands,MID-P1,10,80,84,-4,105.0,Red,1
2026-08-03,2026,32,MID,Midlands,MID-P2,9,102,106,-4,103.9,Red,1
2026-08-03,2026,32,MID,Midlands,MID-P3,10,97,100,-3,103.1,Red,1
2026-08-03,2026,32,MID,Midlands,MID-P4,10,108,110,-2,101.9,Red,1
2026-08-03,2026,32,MID,Midlands,MID-P5,10,102,101,1,99.0,Red,1
2026-08-03,2026,32,MID,Midlands,MID-P6,10,96,97,-1,101.0,Red,1
2026-08-03,2026,32,MID,Midlands,MID-P7,10,94,96,-2,102.1,Red,1
2026-08-03,2026,32,NE,North East,NE-P1,8,59,62,-3,105.1,Red,1
2026-08-03,2026,32,NE,North East,NE-P2,8,91,94,-3,103.3,Red,1
2026-08-03,2026,32,NE,North East,NE-P3,7,75,76,-1,101.3,Red,1
2026-08-03,2026,32,NE,North East,NE-P4,7,71,70,1,98.6,Red,1
2026-08-03,2026,32,NE,North East,NE-P5,7,79,79,0,100.0,Red,1
2026-08-03,2026,32,NW,North West,NW-P1,10,98,102,-4,104.1,Red,1
2026-08-03,2026,32,NW,North West,NW-P2,10,72,74,-2,102.8,Red,1
2026-08-03,2026,32,NW,North West,NW-P3,9,86,88,-2,102.3,Red,1
2026-08-03,2026,32,NW,North West,NW-P4,9,106,105,1,99.1,Red,1
2026-08-03,2026,32,NW,North West,NW-P5,9,102,103,-1,101.0,Red,1
2026-08-03,2026,32,NW,North West,NW-P6,9,94,96,-2,102.1,Red,1
2026-08-03,2026,32,SCO,Scotland,SCO-P1,9,100,103,-3,103.0,Red,1
2026-08-03,2026,32,SCO,Scotland,SCO-P2,10,102,104,-2,102.0,Red,1
2026-08-03,2026,32,SCO,Scotland,SCO-P3,9,84,83,1,98.8,Red,1
2026-08-03,2026,32,SCO,Scotland,SCO-P4,9,95,96,-1,101.1,Red,1
2026-08-03,2026,32,SE,South East,SE-P1,10,79,81,-2,102.5,Red,1
2026-08-03,2026,32,SE,South East,SE-P2,10,108,112,-4,103.7,Red,1
2026-08-03,2026,32,SE,South East,SE-P3,10,90,94,-4,104.4,Red,1
2026-08-03,2026,32,SE,South East,SE-P4,10,87,91,-4,104.6,Red,1
2026-08-03,2026,32,SE,South East,SE-P5,10,91,95,-4,104.4,Red,1
2026-08-03,2026,32,SE,South East,SE-P6,9,102,105,-3,102.9,Red,1
2026-08-03,2026,32,SE,South East,SE-P7,9,88,90,-2,102.3,Red,1
2026-08-03,2026,32,SE,South East,SE-P8,9,109,108,1,99.1,Red,1
2026-08-03,2026,32,SW,South West,SW-P1,9,79,81,-2,102.5,Red,1
2026-08-03,2026,32,SW,South West,SW-P2,9,99,103,-4,104.0,Red,1
2026-08-03,2026,32,SW,South West,SW-P3,9,79,82,-3,103.8,Red,1
2026-08-03,2026,32,SW,South West,SW-P4,8,89,93,-4,104.5,Red,1
2026-08-03,2026,32,WAL,Wales,WAL-P1,10,95,99,-4,104.2,Red,1
2026-08-03,2026,32,WAL,Wales,WAL-P2,9,87,90,-3,103.4,Red,1
2026-08-03,2026,32,WAL,Wales,WAL-P3,9,101,103,-2,102.0,Red,1
2026-08-03,2026,32,YRK,Yorkshire,YRK-P1,10,105,110,-5,104.8,Red,1
2026-08-03,2026,32,YRK,Yorkshire,YRK-P2,9,110,114,-4,103.6,Red,1
2026-08-03,2026,32,YRK,Yorkshire,YRK-P3,9,88,90,-2,102.3,Red,1
2026-08-03,2026,32,YRK,Yorkshire,YRK-P4,10,94,93,1,98.9,Red,1
2026-08-03,2026,32,YRK,Yorkshire,YRK-P5,10,84,84,0,100.0,Red,1
2026-08-10,2026,33,MID,Midlands,MID-P1,11,113,118,-5,104.4,Red,1
2026-08-10,2026,33,MID,Midlands,MID-P2,10,101,104,-3,103.0,Red,1
2026-08-10,2026,33,MID,Midlands,MID-P3,10,112,114,-2,101.8,Red,1
2026-08-10,2026,33,MID,Midlands,MID-P4,9,91,91,0,100.0,Red,1
2026-08-10,2026,33,MID,Midlands,MID-P5,9,91,92,-1,101.1,Red,1
2026-08-10,2026,33,MID,Midlands,MID-P6,10,96,99,-3,103.1,Red,1
2026-08-10,2026,33,MID,Midlands,MID-P7,10,82,85,-3,103.7,Red,1
2026-08-10,2026,33,NE,North East,NE-P1,9,72,74,-2,102.8,Red,1
2026-08-10,2026,33,NE,North East,NE-P2,8,105,106,-1,101.0,Red,1
2026-08-10,2026,33,NE,North East,NE-P3,8,75,75,0,100.0,Red,1
2026-08-10,2026,33,NE,North East,NE-P4,8,80,81,-1,101.2,Red,1
2026-08-10,2026,33,NE,North East,NE-P5,8,74,76,-2,102.7,Red,1
2026-08-10,2026,33,NW,North West,NW-P1,10,91,94,-3,103.3,Red,1
2026-08-10,2026,33,NW,North West,NW-P2,11,120,122,-2,101.7,Red,1
2026-08-10,2026,33,NW,North West,NW-P3,10,91,91,0,100.0,Red,1
2026-08-10,2026,33,NW,North West,NW-P4,10,94,95,-1,101.1,Red,1
2026-08-10,2026,33,NW,North West,NW-P5,10,104,107,-3,102.9,Red,1
2026-08-10,2026,33,NW,North West,NW-P6,10,98,102,-4,104.1,Red,1
2026-08-10,2026,33,SCO,Scotland,SCO-P1,9,77,78,-1,101.3,Red,1
2026-08-10,2026,33,SCO,Scotland,SCO-P2,9,97,97,0,100.0,Red,1
2026-08-10,2026,33,SCO,Scotland,SCO-P3,9,86,87,-1,101.2,Red,1
2026-08-10,2026,33,SCO,Scotland,SCO-P4,8,94,96,-2,102.1,Red,1
2026-08-10,2026,33,SE,South East,SE-P1,9,88,91,-3,103.4,Red,1
2026-08-10,2026,33,SE,South East,SE-P2,9,87,91,-4,104.6,Red,1
2026-08-10,2026,33,SE,South East,SE-P3,9,97,101,-4,104.1,Red,1
2026-08-10,2026,33,SE,South East,SE-P4,9,91,95,-4,104.4,Red,1
2026-08-10,2026,33,SE,South East,SE-P5,9,80,82,-2,102.5,Red,1
2026-08-10,2026,33,SE,South East,SE-P6,9,94,95,-1,101.1,Red,1
2026-08-10,2026,33,SE,South East,SE-P7,9,91,91,0,100.0,Red,1
2026-08-10,2026,33,SE,South East,SE-P8,9,106,107,-1,100.9,Red,1
2026-08-10,2026,33,SW,South West,SW-P1,8,90,94,-4,104.4,Red,1
2026-08-10,2026,33,SW,South West,SW-P2,8,82,86,-4,104.9,Red,1
2026-08-10,2026,33,SW,South West,SW-P3,8,66,69,-3,104.5,Red,1
2026-08-10,2026,33,SW,South West,SW-P4,8,93,97,-4,104.3,Red,1
2026-08-10,2026,33,WAL,Wales,WAL-P1,10,93,96,-3,103.2,Red,1
2026-08-10,2026,33,WAL,Wales,WAL-P2,9,97,98,-1,101.0,Red,1
2026-08-10,2026,33,WAL,Wales,WAL-P3,9,105,105,0,100.0,Red,1
2026-08-10,2026,33,YRK,Yorkshire,YRK-P1,11,112,115,-3,102.7,Red,1
2026-08-10,2026,33,YRK,Yorkshire,YRK-P2,11,94,95,-1,101.1,Red,1
2026-08-10,2026,33,YRK,Yorkshire,YRK-P3,11,100,100,0,100.0,Red,1
2026-08-10,2026,33,YRK,Yorkshire,YRK-P4,11,116,117,-1,100.9,Red,1
2026-08-10,2026,33,YRK,Yorkshire,YRK-P5,11,99,102,-3,103.0,Red,1
2026-08-17,2026,34,MID,Midlands,MID-P1,9,99,101,-2,102.0,Red,1
2026-08-17,2026,34,MID,Midlands,MID-P2,9,96,97,-1,101.0,Red,1
2026-08-17,2026,34,MID,Midlands,MID-P3,9,93,92,1,98.9,Red,1
2026-08-17,2026,34,MID,Midlands,MID-P4,9,93,91,2,97.8,Red,1
2026-08-17,2026,34,MID,Midlands,MID-P5,9,91,94,-3,103.3,Red,1
2026-08-17,2026,34,MID,Midlands,MID-P6,9,83,86,-3,103.6,Red,1
2026-08-17,2026,34,MID,Midlands,MID-P7,9,101,106,-5,105.0,Red,1
2026-08-17,2026,34,NE,North East,NE-P1,9,88,89,-1,101.1,Red,1
2026-08-17,2026,34,NE,North East,NE-P2,9,85,84,1,98.8,Red,1
2026-08-17,2026,34,NE,North East,NE-P3,8,97,95,2,97.9,Red,1
2026-08-17,2026,34,NE,North East,NE-P4,8,87,90,-3,103.4,Red,1
2026-08-17,2026,34,NE,North East,NE-P5,8,82,85,-3,103.7,Red,1
2026-08-17,2026,34,NW,North West,NW-P1,10,90,91,-1,101.1,Red,1
2026-08-17,2026,34,NW,North West,NW-P2,10,85,84,1,98.8,Red,1
2026-08-17,2026,34,NW,North West,NW-P3,9,102,100,2,98.0,Red,1
2026-08-17,2026,34,NW,North West,NW-P4,9,97,100,-3,103.1,Red,1
2026-08-17,2026,34,NW,North West,NW-P5,9,98,102,-4,104.1,Red,1
2026-08-17,2026,34,NW,North West,NW-P6,9,88,92,-4,104.5,Red,1
2026-08-17,2026,34,SCO,Scotland,SCO-P1,11,112,111,1,99.1,Red,1
2026-08-17,2026,34,SCO,Scotland,SCO-P2,11,99,97,2,98.0,Red,1
2026-08-17,2026,34,SCO,Scotland,SCO-P3,11,107,110,-3,102.8,Red,1
2026-08-17,2026,34,SCO,Scotland,SCO-P4,10,93,97,-4,104.3,Red,1
2026-08-17,2026,34,SE,South East,SE-P1,9,96,101,-5,105.2,Red,1
2026-08-17,2026,34,SE,South East,SE-P2,10,84,88,-4,104.8,Red,1
2026-08-17,2026,34,SE,South East,SE-P3,10,98,102,-4,104.1,Red,1
2026-08-17,2026,34,SE,South East,SE-P4,9,103,106,-3,102.9,Red,1
2026-08-17,2026,34,SE,South East,SE-P5,9,77,78,-1,101.3,Red,1
2026-08-17,2026,34,SE,South East,SE-P6,8,87,86,1,98.9,Red,1
2026-08-17,2026,34,SE,South East,SE-P7,9,99,97,2,98.0,Red,1
2026-08-17,2026,34,SE,South East,SE-P8,9,112,115,-3,102.7,Red,1
2026-08-17,2026,34,SW,South West,SW-P1,9,72,75,-3,104.2,Red,1
2026-08-17,2026,34,SW,South West,SW-P2,9,91,95,-4,104.4,Red,1
2026-08-17,2026,34,SW,South West,SW-P3,9,109,113,-4,103.7,Red,1
2026-08-17,2026,34,SW,South West,SW-P4,9,98,100,-2,102.0,Red,1
2026-08-17,2026,34,WAL,Wales,WAL-P1,10,103,104,-1,101.0,Red,1
2026-08-17,2026,34,WAL,Wales,WAL-P2,10,102,101,1,99.0,Red,1
2026-08-17,2026,34,WAL,Wales,WAL-P3,10,95,93,2,97.9,Red,1
2026-08-17,2026,34,YRK,Yorkshire,YRK-P1,12,119,120,-1,100.8,Red,1
2026-08-17,2026,34,YRK,Yorkshire,YRK-P2,11,109,108,1,99.1,Red,1
2026-08-17,2026,34,YRK,Yorkshire,YRK-P3,11,96,94,2,97.9,Red,1
2026-08-17,2026,34,YRK,Yorkshire,YRK-P4,11,100,103,-3,103.0,Red,1
2026-08-17,2026,34,YRK,Yorkshire,YRK-P5,11,96,100,-4,104.2,Red,1
2026-08-24,2026,35,MID,Midlands,MID-P1,10,87,87,0,100.0,Red,1
2026-08-24,2026,35,MID,Midlands,MID-P2,9,113,112,1,99.1,Red,1
2026-08-24,2026,35,MID,Midlands,MID-P3,9,110,107,3,97.3,Red,1
2026-08-24,2026,35,MID,Midlands,MID-P4,9,106,102,4,96.2,Red,1
2026-08-24,2026,35,MID,Midlands,MID-P5,10,80,83,-3,103.8,Red,1
2026-08-24,2026,35,MID,Midlands,MID-P6,10,107,112,-5,104.7,Red,1
2026-08-24,2026,35,MID,Midlands,MID-P7,10,106,111,-5,104.7,Red,1
2026-08-24,2026,35,NE,North East,NE-P1,9,80,79,1,98.8,Red,1
2026-08-24,2026,35,NE,North East,NE-P2,9,84,82,2,97.6,Red,1
2026-08-24,2026,35,NE,North East,NE-P3,8,90,87,3,96.7,Red,1
2026-08-24,2026,35,NE,North East,NE-P4,8,75,78,-3,104.0,Red,1
2026-08-24,2026,35,NE,North East,NE-P5,8,100,105,-5,105.0,Red,1
2026-08-24,2026,35,NW,North West,NW-P1,10,84,83,1,98.8,Red,1
2026-08-24,2026,35,NW,North West,NW-P2,10,106,103,3,97.2,Red,1
2026-08-24,2026,35,NW,North West,NW-P3,8,104,100,4,96.2,Red,1
2026-08-24,2026,35,NW,North West,NW-P4,8,80,83,-3,103.8,Red,1
2026-08-24,2026,35,NW,North West,NW-P5,8,87,91,-4,104.6,Red,1
2026-08-24,2026,35,NW,North West,NW-P6,9,93,97,-4,104.3,Red,1
2026-08-24,2026,35,SCO,Scotland,SCO-P1,11,107,104,3,97.2,Red,1
2026-08-24,2026,35,SCO,Scotland,SCO-P2,11,108,104,4,96.3,Red,1
2026-08-24,2026,35,SCO,Scotland,SCO-P3,11,101,105,-4,104.0,Red,1
2026-08-24,2026,35,SCO,Scotland,SCO-P4,10,80,84,-4,105.0,Red,1
2026-08-24,2026,35,SE,South East,SE-P1,10,96,100,-4,104.2,Red,1
2026-08-24,2026,35,SE,South East,SE-P2,10,120,124,-4,103.3,Red,1
2026-08-24,2026,35,SE,South East,SE-P3,10,94,96,-2,102.1,Red,1
2026-08-24,2026,35,SE,South East,SE-P4,10,82,82,0,100.0,Red,1
2026-08-24,2026,35,SE,South East,SE-P5,10,93,92,1,98.9,Red,1
2026-08-24,2026,35,SE,South East,SE-P6,9,100,97,3,97.0,Red,1
2026-08-24,2026,35,SE,South East,SE-P7,9,117,113,4,96.6,Red,1
2026-08-24,2026,35,SE,South East,SE-P8,9,103,108,-5,104.9,Red,1
2026-08-24,2026,35,SW,South West,SW-P1,10,85,89,-4,104.7,Red,1
2026-08-24,2026,35,SW,South West,SW-P2,9,97,100,-3,103.1,Red,1
2026-08-24,2026,35,SW,South West,SW-P3,10,90,92,-2,102.2,Red,1
2026-08-24,2026,35,SW,South West,SW-P4,9,91,91,0,100.0,Red,1
2026-08-24,2026,35,WAL,Wales,WAL-P1,11,80,79,1,98.8,Red,1
2026-08-24,2026,35,WAL,Wales,WAL-P2,11,118,115,3,97.5,Red,1
2026-08-24,2026,35,WAL,Wales,WAL-P3,10,118,114,4,96.6,Red,1
2026-08-24,2026,35,YRK,Yorkshire,YRK-P1,11,107,106,1,99.1,Red,1
